name_length,is_organic,is_sugar_free,quantity_value,quantity_unit_encoded,category_depth,country_count,product_age_days,created_year,created_month,main_category_encoded,nova_group
3,0,0,100.0,14,5,1,1241,2022,5,459,3.0
1,0,0,160.0,14,7,2,1175,2022,8,159,3.0
2,0,0,1.0,32,14,1,1032,2022,9,52,4.0
10,0,0,280.0,14,11,1,935,2023,3,18,3.0
5,0,0,220.0,14,8,1,594,2023,4,18,4.0
4,0,0,150.0,14,6,1,907,2023,4,486,4.0
5,0,0,500.0,14,1,1,185,2023,9,365,3.0
1,0,0,500.0,14,1,1,487,2023,11,195,3.0
1,0,0,500.0,14,12,1,503,2023,12,53,3.28450954283178
4,0,0,100.0,14,6,1,280,2024,6,459,4.0
1,0,0,650.0,42,7,1,284,2024,11,84,3.28450954283178
1,0,0,500.0,14,7,1,0,2024,12,84,3.28450954283178
5,0,0,326.0,14,8,2,3067,2017,6,400,4.0
3,0,0,496.0,14,10,1,3828,2015,5,400,4.0
2,0,0,225.0,14,6,1,2221,2018,2,400,3.0
4,0,0,500.0,14,15,7,3771,2015,4,13,3.0
2,0,0,150.0,14,9,6,3401,2016,1,339,3.0
4,0,0,140.0,14,12,2,2720,2018,5,451,3.0
2,0,0,500.0,14,12,1,2472,2018,4,400,1.0
3,0,0,75.0,7,10,3,2714,2018,4,18,3.0
3,0,0,350.0,14,1,2,2548,2018,4,2,4.0
2,0,0,1.0,29,5,2,4029,2014,8,418,1.0
3,0,0,840.0,14,6,2,3887,2015,3,138,4.0
3,0,0,4.0,14,6,1,3893,2015,2,159,3.0
4,0,0,250.0,14,12,1,4585,2012,11,418,2.0
1,0,0,22.0,14,5,2,2504,2018,5,459,3.28450954283178
1,0,0,1.0,29,9,1,4528,2013,3,18,1.0
3,0,0,750.0,14,5,1,3887,2015,1,504,2.0
3,0,0,200.0,42,11,3,4343,2012,11,18,4.0
1,0,0,200.0,14,6,3,3508,2016,3,459,4.0
5,0,0,150.0,14,11,1,4093,2013,7,400,4.0
4,0,0,340.0,14,11,3,3282,2016,9,400,2.0
3,0,0,360.0,14,5,4,3183,2017,2,400,4.0
2,0,0,500.0,42,8,3,3214,2016,6,18,2.0
2,0,0,200.0,14,14,3,2609,2018,8,367,3.0
1,0,0,500.0,14,6,2,2576,2018,1,18,3.28450954283178
2,0,0,250.0,14,6,1,2567,2018,7,402,4.0
2,0,0,250.0,14,5,1,3430,2015,12,400,4.0
4,0,0,280.0,14,6,5,2821,2018,2,459,4.0
1,0,0,265.0,14,7,8,2770,2018,2,75,4.0
2,0,0,120.0,14,9,2,2956,2017,9,411,3.0
3,0,0,300.0,14,8,1,3397,2016,5,424,4.0
1,0,0,250.0,21,8,4,2513,2018,8,18,1.0
3,0,0,125.0,14,5,2,2221,2018,11,400,3.0
3,0,0,400.0,14,12,1,1004,2019,5,400,4.0
3,0,0,500.0,14,6,2,2331,2019,6,52,4.0
5,0,0,115.0,14,10,2,2194,2019,7,400,3.0
2,0,0,450.0,14,7,1,2093,2020,1,418,1.0
8,0,0,255.0,14,9,2,1729,2020,5,18,4.0
3,0,0,125.0,14,6,1,1851,2020,8,400,3.0
3,0,0,496.0,14,8,2,1733,2021,1,400,4.0
5,0,0,500.0,14,7,2,1358,2021,5,84,3.28450954283178
4,0,0,5.0,2,5,1,1375,2021,8,459,4.0
2,0,0,150.0,14,8,1,1245,2022,3,159,1.0
3,0,0,295.0,14,11,1,1250,2022,4,400,3.0
5,0,0,400.0,14,11,1,1258,2022,4,400,3.0
2,0,0,500.0,14,5,1,645,2022,11,400,3.0
3,0,0,350.0,14,7,2,698,2023,7,394,4.0
1,0,0,500.0,14,2,1,534,2024,5,268,4.0
5,0,0,210.0,14,7,2,3374,2015,2,459,3.0
2,0,0,150.0,42,8,2,3453,2016,4,349,3.0
2,0,0,250.0,14,9,1,2839,2018,1,159,3.0
8,0,0,0.48,27,7,2,2958,2017,6,418,4.0
3,0,0,300.0,14,8,3,4435,2013,8,459,4.0
5,0,0,400.0,14,6,2,4621,2013,1,459,4.0
1,0,0,300.0,14,14,1,4273,2013,9,18,4.0
2,0,0,630.0,14,5,1,3251,2016,9,459,4.0
8,0,0,280.0,14,12,1,4561,2013,1,486,4.0
3,0,0,85.0,14,6,2,3858,2015,2,459,4.0
6,0,0,120.0,14,10,1,3509,2016,2,18,3.0
5,0,0,1.0,29,13,2,3155,2016,4,68,1.0
5,0,0,1.0,27,10,1,2705,2018,4,401,1.0
4,0,0,1.25,29,9,1,3903,2014,12,305,4.0
7,0,0,1000.0,44,4,1,3163,2016,12,159,3.0
1,0,0,430.0,14,6,3,3315,2016,7,12,3.0
7,1,0,1.0,32,8,1,2792,2016,1,400,1.0
7,0,0,500.0,14,9,3,2610,2018,3,400,3.0
4,0,0,645.0,14,12,1,2703,2018,6,18,4.0
2,0,0,325.0,14,7,2,2940,2017,9,53,4.0
5,0,0,40.0,14,6,2,2694,2017,11,459,4.0
3,0,0,1.0,29,11,1,4613,2012,7,11,1.0
2,0,0,200.0,44,4,1,3571,2016,1,159,4.0
5,0,0,150.0,14,4,1,2374,2018,9,459,3.0
2,0,0,220.0,14,3,1,2540,2018,9,134,4.0
3,0,0,500.0,14,4,2,2417,2019,3,459,4.0
2,0,0,140.0,14,8,1,2386,2019,3,418,4.0
7,0,0,0.4,27,10,6,2358,2019,4,396,4.0
1,0,0,500.0,14,7,1,1488,2019,6,84,3.28450954283178
6,0,0,226.0,14,7,2,2204,2019,10,25,4.0
4,0,0,1.0,29,1,1,2099,2019,10,320,3.28450954283178
3,0,0,500.0,14,5,1,2002,2019,11,459,4.0
2,0,0,500.0,14,7,1,1893,2019,12,84,3.28450954283178
4,0,0,150.0,14,2,1,1930,2020,5,25,4.0
3,0,0,750.0,14,6,1,1953,2020,5,504,3.28450954283178
2,0,0,2.0,71,8,1,1829,2020,9,400,3.0
7,0,0,41.4,14,8,4,1787,2020,11,75,4.0
6,0,0,132.0,14,2,1,1401,2021,4,62,3.0
2,0,0,500.0,14,1,1,1590,2021,4,448,3.28450954283178
1,0,0,2.0,71,10,1,1570,2021,6,418,4.0
8,0,0,350.0,14,6,1,854,2021,6,18,4.0
7,0,0,375.0,14,4,3,1305,2021,10,18,3.0
4,0,0,425.0,14,4,1,1361,2021,11,134,4.0
2,0,0,250.0,14,3,1,1275,2022,1,400,1.0
1,0,0,33.0,7,5,1,1237,2022,5,52,4.0
2,0,0,400.0,14,10,1,1105,2022,7,397,4.0
5,0,0,275.0,14,9,1,768,2023,1,400,3.0
3,0,0,180.0,14,3,1,511,2023,2,133,4.0
3,0,0,200.0,14,7,2,900,2023,5,418,4.0
3,0,0,400.0,14,2,1,405,2023,7,462,4.0
5,0,0,250.0,14,9,1,302,2023,8,400,4.0
1,0,0,440.0,14,1,1,320,2024,11,250,3.28450954283178
1,0,0,500.0,14,7,1,191,2024,11,84,4.0
5,0,0,500.0,14,9,2,2794,2018,2,400,3.0
4,0,0,500.0,14,6,5,2847,2017,11,400,3.0
4,0,0,425.0,14,11,4,3472,2016,3,18,4.0
2,0,0,200.0,14,10,8,3023,2017,6,396,4.0
2,0,0,225.0,14,11,1,4127,2014,5,459,4.0
7,0,0,400.0,14,9,1,4412,2013,4,459,4.0
4,0,0,1.0,29,8,1,2755,2018,3,52,4.0
2,0,0,150.0,14,10,1,3897,2015,2,459,4.0
6,0,0,900.0,14,11,1,3447,2016,4,418,3.0
4,0,0,1.0,29,7,3,2458,2018,6,18,2.0
4,0,0,75.0,7,10,3,4201,2013,10,18,2.0
2,0,0,100.0,14,7,13,3320,2016,9,458,4.0
1,0,0,200.0,14,2,2,3124,2017,2,459,4.0
4,0,0,150.0,14,1,2,3366,2016,5,149,4.0
4,0,0,150.0,14,6,2,2472,2018,7,459,3.0
4,0,0,1.0,27,7,2,2882,2017,11,400,4.0
2,0,0,1.0,29,7,10,4028,2014,10,180,4.0
3,0,0,225.0,14,8,4,3129,2017,2,459,4.0
3,0,0,200.0,14,10,2,3938,2015,1,128,2.0
1,0,0,150.0,14,3,16,3840,2015,3,232,3.0
1,0,0,800.0,44,5,2,3018,2017,7,458,3.28450954283178
5,0,0,5.0,71,1,3,2835,2017,12,98,4.0
5,0,0,150.0,14,9,1,2522,2018,10,418,3.0
4,0,0,1.0,29,12,10,2531,2018,11,305,4.0
2,0,0,125.0,14,5,2,2393,2019,2,400,3.0
1,0,0,100.0,14,6,3,2443,2019,2,237,4.0
3,0,0,250.0,14,9,1,2118,2019,6,400,3.0
2,0,0,210.0,14,4,1,2034,2019,11,459,3.0
3,0,0,500.0,14,5,1,1828,2019,12,134,4.0
3,0,0,4.0,71,10,1,1934,2020,6,400,1.0
2,0,0,200.0,14,1,1,1881,2020,7,190,4.0
3,0,0,2.0,71,6,1,1453,2020,11,400,3.0
5,0,0,255.0,14,5,1,1427,2021,4,134,2.0
2,0,0,190.0,14,6,1,1349,2021,4,418,3.28450954283178
6,0,0,1.0,29,11,1,1527,2021,8,45,4.0
4,0,0,480.0,14,7,1,1504,2021,9,159,4.0
6,0,0,125.0,14,12,1,1340,2022,2,415,4.0
3,0,0,190.0,14,7,1,1195,2022,4,502,3.0
1,0,0,500.0,14,1,2,1114,2022,5,186,4.0
2,0,0,140.0,14,4,1,1125,2022,5,53,1.0
6,0,0,100.0,14,6,1,1037,2022,12,459,3.0
5,0,0,400.0,14,7,1,918,2023,2,459,4.0
4,0,0,500.0,14,9,2,733,2023,4,159,1.0
4,0,0,220.0,14,9,1,754,2023,5,18,4.0
2,0,0,450.0,14,1,1,842,2023,6,190,3.0
3,0,0,500.0,14,1,1,757,2023,8,190,4.0
3,0,0,120.0,14,2,1,570,2023,9,18,4.0
1,0,0,500.0,14,7,1,0,2023,10,84,3.28450954283178
4,0,0,500.0,14,1,1,585,2023,10,182,3.28450954283178
3,0,0,1.0,29,1,1,646,2023,11,88,4.0
3,0,0,16.0,46,14,3,3929,2015,1,400,4.0
2,0,0,750.0,14,9,8,3347,2016,5,56,4.0
1,0,0,200.0,14,10,4,2804,2018,1,396,3.0
1,0,0,3.0,71,15,1,3280,2016,11,134,1.0
6,0,0,1.0,29,9,2,2537,2018,5,18,1.0
7,0,0,1000.0,42,6,3,4795,2012,5,418,1.0
4,0,0,180.0,14,20,2,4190,2013,9,53,4.0
2,0,0,280.0,14,8,1,3946,2014,9,18,4.0
7,0,0,250.0,14,11,2,2447,2018,7,418,2.0
3,0,0,1.0,29,11,6,3021,2017,2,18,4.0
4,0,0,750.0,14,11,1,3486,2015,11,415,3.0
5,0,0,160.0,14,1,6,4403,2013,8,483,3.0
2,0,0,500.0,14,11,2,2703,2018,4,400,1.0
1,0,0,51.0,14,10,6,3660,2015,2,459,4.0
4,0,0,500.0,14,6,2,2740,2018,1,13,4.0
5,0,0,250.0,14,6,2,2675,2017,10,400,3.0
3,0,0,1.0,29,12,2,2671,2018,1,18,4.0
5,0,0,150.0,14,1,1,2183,2018,6,148,4.0
6,0,0,900.0,44,14,2,2851,2017,9,67,3.0
4,0,0,500.0,24,9,3,4419,2013,2,18,4.0
4,0,0,1.0,29,11,1,4814,2012,7,400,3.0
7,0,0,140.0,14,10,1,2677,2018,6,411,4.0
4,0,0,110.0,18,10,2,2211,2019,1,418,3.0
1,0,0,250.0,14,5,1,2100,2019,6,400,3.0
3,0,0,115.0,14,6,1,2239,2019,9,418,4.0
3,0,0,900.0,14,6,1,2222,2019,9,110,4.0
10,0,0,150.0,14,8,6,1995,2020,4,459,4.0
5,0,0,450.0,14,8,1,1916,2020,6,451,3.0
3,0,0,560.0,14,8,1,1667,2020,9,400,3.0
5,0,0,500.0,14,5,1,1770,2020,11,400,1.0
4,0,0,1.0,29,7,1,1525,2021,5,67,4.0
9,0,0,19.0,14,7,3,1524,2021,7,459,4.0
7,1,0,100.0,14,13,1,1170,2021,7,52,4.0
5,0,0,500.0,14,1,1,1080,2021,10,455,4.0
1,0,0,500.0,14,1,1,1177,2021,10,320,3.28450954283178
7,0,0,1150.0,42,11,1,1194,2022,4,68,1.0
3,0,0,200.0,14,6,1,1270,2022,4,344,3.0
3,0,0,120.0,14,5,1,1120,2022,9,25,4.0
1,0,0,250.0,42,3,1,920,2022,12,67,3.28450954283178
5,0,0,1000.0,14,11,1,493,2023,11,400,3.28450954283178
2,0,0,80.0,14,5,1,499,2024,1,418,4.0
4,0,0,1.0,29,8,1,293,2024,2,53,3.0
3,0,0,500.0,14,7,1,467,2024,3,84,3.28450954283178
1,0,0,100.0,14,7,1,546,2024,4,459,4.0
1,0,0,500.0,14,1,1,1227,2021,12,229,3.28450954283178
4,0,0,150.0,14,1,4,3092,2017,5,459,3.0
3,0,0,500.0,14,10,1,4448,2013,8,400,1.0
3,0,0,750.0,14,8,3,4593,2012,11,18,3.0
2,0,0,750.0,14,8,1,2383,2018,9,18,3.0
4,0,0,100.0,14,6,4,3960,2014,11,459,4.0
5,0,0,435.0,14,21,1,4242,2014,2,18,4.0
6,0,0,230.0,14,3,2,2897,2017,10,504,2.0
7,0,0,169.0,14,11,2,4642,2012,6,415,4.0
6,0,0,300.0,14,9,1,3848,2015,2,486,3.0
6,0,0,550.0,14,7,1,4519,2013,3,18,4.0
10,0,0,121.0,14,8,1,3838,2015,4,451,3.0
6,0,0,300.0,14,3,1,3571,2016,1,405,3.0
7,0,0,500.0,14,8,1,2882,2017,6,18,3.0
2,0,0,335.0,14,14,1,2418,2017,2,18,4.0
3,0,0,50.0,7,5,4,4871,2012,5,67,1.0
6,0,0,100.0,14,4,1,3582,2015,5,90,3.0
2,0,0,450.0,14,4,3,2962,2017,8,400,3.28450954283178
5,0,0,350.0,14,8,2,3276,2015,7,134,3.0
2,0,0,500.0,14,5,2,2399,2018,8,400,4.0
4,0,0,375.0,14,1,3,3721,2015,7,152,4.0
3,0,0,200.0,14,8,3,3458,2016,4,367,2.0
1,0,0,500.0,14,5,1,3213,2016,2,18,3.28450954283178
3,0,0,300.0,14,6,1,3328,2016,9,459,4.0
4,0,0,200.0,14,9,2,2600,2018,4,400,4.0
6,0,0,80.0,14,9,1,2589,2018,9,416,4.0
3,0,0,450.0,14,8,2,2149,2018,9,159,4.0
3,0,0,125.0,44,7,1,2500,2018,12,352,4.0
3,0,0,6.0,44,6,1,2473,2019,1,400,3.0
2,0,0,280.0,14,10,1,2425,2019,3,418,3.0
4,0,0,500.0,14,4,2,2368,2019,3,134,4.0
5,0,0,400.0,14,4,5,2254,2019,8,134,3.0
2,0,0,300.0,14,9,2,1850,2019,8,400,3.28450954283178
4,0,0,35.3,46,6,2,2112,2020,1,400,4.0
2,0,0,195.0,14,6,2,2001,2020,4,459,4.0
4,0,0,500.0,14,4,1,1860,2020,4,134,4.0
5,0,0,225.0,14,1,1,1939,2020,7,465,3.0
7,0,0,500.0,14,6,1,1848,2020,9,18,4.0
2,0,0,100.0,14,2,1,1469,2020,11,266,3.28450954283178
2,0,0,400.0,14,13,1,1717,2021,2,502,1.0
2,0,0,210.0,14,10,1,1674,2021,3,459,4.0
1,0,0,384.0,14,13,1,1244,2021,5,418,2.0
3,0,0,33.0,7,9,1,1521,2021,5,18,1.0
5,0,0,375.0,14,1,3,1180,2021,10,363,3.0
3,0,0,500.0,14,9,1,897,2022,6,400,1.0
3,0,0,500.0,14,8,1,1142,2022,7,159,4.0
1,0,0,600.0,14,8,3,974,2022,11,459,4.0
1,0,0,500.0,14,10,1,246,2023,1,400,3.0
4,0,0,170.0,14,4,1,795,2023,1,134,4.0
6,0,0,130.0,14,5,1,589,2023,9,459,4.0
2,0,0,340.0,14,7,1,630,2024,1,84,2.0
1,0,0,500.0,14,7,1,296,2024,2,84,3.28450954283178
1,0,0,50.0,68,9,4,554,2024,3,322,4.0
1,0,0,500.0,14,7,1,286,2024,7,84,3.28450954283178
1,0,0,500.0,14,1,2,229,2024,11,153,3.28450954283178
3,0,0,500.0,14,11,2,3626,2015,3,400,1.0
1,0,0,500.0,14,5,2,3825,2015,4,400,4.0
2,0,0,100.0,14,5,5,3627,2015,4,322,4.0
3,0,0,250.0,14,9,2,3003,2017,5,507,2.0
7,0,0,250.0,14,15,1,4451,2013,5,18,4.0
6,0,0,125.0,14,13,3,2602,2018,9,418,3.0
7,0,0,265.0,14,13,1,2750,2018,3,18,3.0
3,0,0,500.0,14,8,4,3585,2015,4,18,1.0
2,0,0,250.0,14,7,2,4722,2012,10,18,3.0
4,0,0,2.0,71,1,1,2882,2017,11,301,4.0
5,0,0,250.0,14,6,2,4571,2013,4,18,4.0
3,0,0,400.0,14,1,6,4007,2014,7,398,4.0
2,0,0,85.0,14,8,2,3822,2015,3,459,4.0
4,0,0,250.0,14,9,2,3846,2015,3,459,4.0
3,0,0,1.5,29,8,1,3366,2016,1,18,3.0
3,0,0,52.0,14,14,2,4539,2013,4,418,3.0
5,0,0,250.0,14,8,1,2652,2017,4,400,4.0
5,0,0,1.0,32,7,3,4531,2013,4,418,1.0
10,0,0,324.0,14,9,1,1707,2021,2,418,1.0
4,0,0,1000.0,42,7,2,4387,2013,7,18,1.0
5,0,0,500.0,14,10,1,3892,2015,1,396,1.0
3,0,0,250.0,14,9,3,4719,2012,11,400,1.0
3,0,0,750.0,14,5,1,2424,2018,8,18,4.0
2,0,0,0.0,29,11,2,2900,2017,9,305,4.0
3,0,0,500.0,14,10,6,3019,2017,6,18,1.0
3,0,0,1.136,29,3,2,2608,2018,8,159,1.0
3,0,0,425.0,14,8,3,2672,2018,1,13,1.0
5,0,0,180.0,42,4,2,2632,2018,4,474,4.0
6,0,0,400.0,14,1,4,2653,2017,11,107,4.0
6,0,0,225.0,14,9,2,4349,2013,11,459,4.0
5,0,0,1000.0,14,8,2,2836,2018,1,418,1.0
1,0,0,200.0,14,5,1,2611,2018,6,159,4.0
4,0,0,800.0,14,10,2,2884,2017,9,18,1.0
6,0,0,160.0,14,7,1,3060,2017,6,400,4.0
1,0,0,125.0,14,10,13,4277,2014,2,339,3.0
1,0,0,400.0,14,4,10,4184,2014,5,134,4.0
6,0,0,130.0,14,7,2,3330,2016,8,13,4.0
1,0,0,500.0,14,7,2,2649,2018,5,459,4.0
3,0,0,1.0,27,8,1,2679,2018,3,183,2.0
4,0,0,300.0,14,6,2,3135,2017,2,133,3.0
6,0,0,250.0,42,4,5,4278,2014,1,307,3.0
2,0,0,150.0,14,8,2,1792,2018,10,159,3.0
1,0,0,500.0,14,14,1,2244,2018,10,53,3.28450954283178
4,0,0,220.0,14,7,2,2487,2018,12,459,4.0
4,0,0,4.0,49,5,1,2211,2019,3,459,4.0
6,0,0,540.0,14,13,1,2132,2019,5,400,2.0
3,0,0,500.0,42,3,2,2074,2019,6,134,3.28450954283178
1,0,0,250.0,42,10,1,2237,2019,7,400,3.28450954283178
4,0,0,500.0,14,2,1,2044,2019,11,35,4.0
2,0,0,800.0,42,1,5,2078,2019,12,348,3.0
3,1,0,200.0,42,10,2,1790,2020,5,400,1.0
2,0,0,400.0,14,11,1,1659,2021,3,13,3.0
6,0,0,175.0,14,5,1,1382,2021,3,134,2.0
7,0,0,120.0,14,8,1,1571,2021,4,486,4.0
1,0,0,10.0,14,1,1,1505,2021,4,343,3.28450954283178
2,0,0,750.0,14,9,2,1525,2021,8,344,3.0
4,0,0,50.0,14,5,2,1180,2022,1,459,4.0
3,0,0,250.0,14,8,1,1221,2022,2,400,3.0
2,0,0,384.0,14,5,1,1072,2022,4,415,4.0
1,0,0,500.0,14,2,1,476,2022,11,370,3.28450954283178
1,0,0,500.0,14,7,1,691,2023,1,84,3.28450954283178
3,0,0,250.0,14,11,2,925,2023,2,18,3.0
2,0,0,200.0,14,6,1,983,2023,2,13,1.0
3,0,0,1.0,29,7,2,690,2023,4,400,4.0
3,0,0,190.0,14,4,3,910,2023,4,134,4.0
1,0,0,500.0,14,1,1,349,2023,12,61,3.28450954283178
3,0,0,280.0,14,7,1,573,2024,1,394,4.0
1,0,0,4.0,71,5,8,646,2024,1,344,4.0
13,0,0,245.0,14,14,2,589,2024,3,400,3.0
1,0,0,440.0,14,7,1,559,2024,4,159,3.28450954283178
2,0,0,26.0,14,6,1,153,2024,7,459,3.28450954283178
2,0,0,500.0,14,1,3,277,2024,11,265,4.0
9,0,0,176.0,14,11,1,4224,2014,3,451,4.0
2,0,0,400.0,14,10,2,3738,2014,10,418,4.0
4,0,0,300.0,14,12,1,3260,2015,3,459,4.0
4,0,0,450.0,14,10,3,3235,2016,9,400,4.0
6,0,0,280.0,14,6,1,3883,2015,2,349,3.0
3,0,0,1.2,27,10,4,3710,2015,8,13,4.0
1,0,0,200.0,14,11,2,4481,2013,5,18,3.0
8,0,0,300.0,14,7,2,4755,2012,7,486,3.0
4,0,0,100.0,14,7,1,3962,2014,11,415,3.0
4,0,0,500.0,14,15,2,4582,2013,3,18,4.0
8,0,0,1000.0,42,12,3,2997,2017,8,18,1.0
3,0,0,250.0,14,8,4,3506,2015,7,13,4.0
2,0,0,460.0,14,12,1,2439,2017,6,159,4.0
2,0,0,18.0,52,10,11,2850,2018,1,75,4.0
3,0,0,415.0,14,11,3,2640,2018,7,400,3.0
4,0,0,500.0,14,10,3,3142,2017,2,400,1.0
9,0,0,30.0,14,5,3,2996,2017,7,459,4.0
3,0,0,200.0,14,6,7,2784,2018,1,400,4.0
1,0,0,350.0,14,8,3,2980,2016,12,394,2.0
3,0,0,850.0,14,6,2,1855,2018,3,18,3.28450954283178
1,0,0,220.0,42,4,2,2496,2018,9,134,4.0
3,0,0,2.0,29,8,1,3978,2014,9,68,1.0
2,0,0,1000.0,14,11,5,4872,2012,6,119,1.0
4,0,0,500.0,14,11,10,4785,2012,9,119,1.0
1,0,0,250.0,18,8,2,4022,2014,10,344,3.28450954283178
5,0,0,250.0,14,5,3,2616,2018,8,459,3.0
3,0,0,1.0,29,4,1,2565,2018,4,253,4.0
2,0,0,380.0,14,9,1,3057,2017,6,400,4.0
6,0,0,235.0,14,6,1,3531,2015,4,134,4.0
2,0,0,150.0,14,13,3,2319,2018,9,18,3.0
5,0,0,3.0,71,6,1,2501,2018,9,459,3.0
3,0,0,800.0,14,6,2,2161,2019,3,400,4.0
3,0,0,1.0,29,12,3,2392,2019,4,18,1.0
4,0,0,200.0,14,6,1,2301,2019,5,418,3.0
7,0,0,0.32,27,9,3,2298,2019,6,418,4.0
3,0,0,11.5,13,13,1,2312,2019,6,53,4.0
10,0,0,500.0,42,9,10,2256,2019,7,56,2.0
2,0,0,500.0,14,9,1,2068,2020,1,400,2.0
2,0,0,500.0,14,10,1,1544,2020,3,400,1.0
3,0,0,290.0,14,5,1,1669,2020,8,400,4.0
5,1,0,450.0,14,8,1,1272,2020,9,159,1.0
2,0,0,500.0,14,10,1,1455,2020,12,18,1.0
3,0,0,150.0,14,11,1,1782,2020,12,400,3.0
3,0,0,500.0,14,6,1,1387,2021,2,400,3.0
3,0,0,320.0,14,9,2,1672,2021,3,418,4.0
8,0,0,60.0,14,7,1,1186,2021,12,459,3.0
3,0,0,23.0,14,1,3,1228,2022,5,131,4.0
2,0,0,450.0,14,9,1,1042,2022,8,400,4.0
1,0,0,150.0,14,7,1,1020,2022,9,459,4.0
5,0,0,185.0,14,5,2,836,2022,9,134,3.0
6,0,0,500.0,42,9,1,801,2022,10,52,4.0
2,0,0,500.0,14,10,1,950,2022,12,400,1.0
1,0,0,500.0,14,1,1,687,2023,1,250,3.28450954283178
2,0,0,250.0,14,2,1,230,2023,8,124,1.0
2,0,0,160.0,14,7,1,718,2023,10,459,4.0
2,0,0,500.0,14,2,1,481,2023,12,278,3.28450954283178
1,0,0,500.0,14,7,1,0,2024,4,84,3.28450954283178
2,0,0,150.0,14,2,1,387,2024,5,459,4.0
2,0,0,180.0,14,8,2,377,2024,10,418,3.28450954283178
1,0,0,500.0,14,7,1,3,2024,11,84,3.28450954283178
2,0,0,500.0,42,3,2,3597,2015,7,52,1.0
2,0,0,250.0,14,5,2,1583,2018,5,459,3.0
2,0,0,340.0,14,12,7,4615,2013,3,400,3.0
3,0,0,8.0,71,5,5,3292,2016,9,459,4.0
3,0,0,200.0,14,7,2,3892,2015,1,322,4.0
5,0,0,300.0,14,6,1,2663,2017,12,459,4.0
3,0,0,170.0,14,7,2,4278,2013,6,459,4.0
4,0,0,150.0,7,11,4,4097,2014,5,305,1.0
1,0,0,350.0,14,7,1,4251,2014,1,418,3.0
2,0,0,2.0,29,5,2,4397,2013,4,18,4.0
5,0,0,350.0,14,9,1,3428,2015,8,400,4.0
8,0,0,300.0,14,7,2,3126,2017,3,400,4.0
4,0,0,200.0,14,7,4,4218,2014,2,486,4.0
1,0,0,250.0,14,14,1,4046,2014,5,418,3.0
6,0,0,4.0,71,13,1,3801,2015,4,418,4.0
6,0,0,250.0,14,10,1,3744,2014,2,18,4.0
4,0,0,125.0,14,7,2,3430,2016,3,459,4.0
10,0,0,500.0,14,6,1,4510,2012,11,415,4.0
4,0,0,250.0,14,5,2,3886,2014,8,400,3.0
2,0,0,1.0,29,7,1,4604,2012,9,418,1.0
2,0,0,1.0,29,13,1,3257,2016,4,18,3.0
2,0,0,0.45,27,14,3,2659,2018,1,13,4.0
2,0,0,320.0,14,11,3,3782,2015,4,18,4.0
4,0,0,400.0,14,11,1,3143,2017,3,357,2.0
1,0,0,186.0,14,7,5,2935,2017,9,322,4.0
3,0,0,500.0,14,10,1,2684,2018,2,400,4.0
3,0,0,400.0,14,5,2,2799,2017,10,400,4.0
5,0,0,8.0,71,7,2,3226,2016,12,459,4.0
1,0,0,300.0,14,5,2,2829,2018,1,400,4.0
1,0,0,700.0,14,5,3,3265,2016,3,134,3.0
5,0,0,500.0,44,8,1,2644,2018,3,159,3.28450954283178
2,0,0,620.0,14,11,3,3861,2015,2,18,4.0
1,0,0,400.0,42,3,4,3275,2016,3,134,4.0
1,0,0,200.0,44,12,2,2593,2018,3,18,3.28450954283178
4,0,0,280.0,14,7,1,2688,2018,6,418,4.0
2,0,0,500.0,14,16,2,2959,2016,12,18,3.0
4,0,0,1.0,29,10,6,4334,2013,10,18,2.0
2,0,0,45.0,14,7,3,3045,2017,5,459,4.0
2,0,0,400.0,14,4,12,3717,2015,8,446,4.0
1,0,0,1.5,29,7,1,4771,2012,9,52,1.0
5,0,0,400.0,14,6,1,2838,2018,1,13,4.0
3,0,0,250.0,14,8,1,2858,2017,9,344,2.0
6,0,0,45.0,14,5,3,2508,2018,10,459,4.0
3,0,0,80.0,14,9,1,1963,2020,3,396,4.0
5,0,0,450.0,14,12,2,2521,2018,11,159,4.0
5,0,0,185.0,14,4,2,2196,2019,9,459,4.0
4,0,0,800.0,14,2,1,2131,2019,12,83,4.0
3,0,0,500.0,14,10,1,1504,2019,12,18,3.28450954283178
5,0,0,400.0,14,14,1,1992,2020,2,400,4.0
1,0,0,900.0,42,1,1,1790,2020,4,211,3.28450954283178
3,0,0,800.0,14,5,1,1693,2020,5,400,4.0
1,0,0,500.0,14,2,1,1520,2020,7,134,2.0
1,0,0,1.1,27,8,1,1689,2020,10,400,4.0
5,0,0,500.0,14,1,1,1805,2020,10,142,3.0
1,0,0,500.0,14,4,1,1543,2020,11,52,4.0
4,0,0,200.0,19,4,4,1678,2021,2,339,4.0
1,0,0,200.0,14,9,1,1590,2021,5,13,1.0
3,0,0,225.0,14,4,2,777,2021,8,134,3.0
3,0,0,250.0,14,10,2,1445,2021,10,400,4.0
2,0,0,500.0,14,4,1,1380,2021,11,400,3.0
8,0,0,150.0,14,8,1,1411,2021,11,486,4.0
2,0,0,70.0,14,1,2,1302,2022,1,374,4.0
2,0,0,300.0,14,4,2,1211,2022,4,459,4.0
2,0,0,400.0,14,3,1,737,2022,4,341,1.0
1,0,0,240.0,14,8,1,1151,2022,8,159,3.28450954283178
6,0,0,4.0,71,5,2,1123,2022,8,237,4.0
